machine_id,machine_type,timestamp,temperature_c,vibration_mm_s,runtime_hours,days_since_maintenance,failed_within_7d
M050,PUMP,2025-06-18,63.76,2.199,2757.4,8,0
M050,PUMP,2025-06-19,57.46,2.93,2772.0,9,0
M050,PUMP,2025-06-20,61.99,2.262,2786.8,10,0
M050,PUMP,2025-06-21,60.91,2.762,2804.9,11,0
M050,PUMP,2025-06-22,57.16,1.874,2817.4,12,0
M050,PUMP,2025-06-23,59.62,2.577,2829.0,13,0
M050,PUMP,2025-06-24,56.72,3.205,2836.6,14,0
M050,PUMP,2025-06-25,64.95,2.452,2849.2,15,0
M050,PUMP,2025-06-26,58.93,2.444,2864.2,16,0
M050,PUMP,2025-06-27,60.05,2.296,2871.5,17,0
M050,PUMP,2025-06-28,62.28,2.214,2884.7,18,0
M050,PUMP,2025-06-29,59.45,2.265,2897.9,19,0
M051,CNC_MILL,2025-01-01,52.71,1.812,4204.8,14,0
M051,CNC_MILL,2025-01-02,58.06,1.403,4222.1,15,0
M051,CNC_MILL,2025-01-03,55.68,1.654,4229.5,16,0
M051,CNC_MILL,2025-01-04,53.31,1.675,4247.8,17,0
M051,CNC_MILL,2025-01-05,58.2,2.125,4258.2,18,0
M051,CNC_MILL,2025-01-06,57.68,1.837,4273.9,19,0
M051,CNC_MILL,2025-01-07,56.83,1.85,4290.2,20,0
M051,CNC_MILL,2025-01-08,49.5,1.934,4306.1,21,0
M051,CNC_MILL,2025-01-09,56.07,1.787,4315.4,22,0
M051,CNC_MILL,2025-01-10,56.63,1.764,4322.3,23,0
M051,CNC_MILL,2025-01-11,56.48,2.005,4330.5,24,0
M051,CNC_MILL,2025-01-12,55.46,1.699,4350.2,25,0
M051,CNC_MILL,2025-01-13,55.53,1.996,4366.5,26,0
M051,CNC_MILL,2025-01-14,57.14,2.073,4385.7,0,0
M051,CNC_MILL,2025-01-15,54.86,2.051,4403.9,1,0
M051,CNC_MILL,2025-01-16,56.77,1.689,4422.5,2,0
M051,CNC_MILL,2025-01-17,61.21,2.728,4439.0,3,0
M051,CNC_MILL,2025-01-18,57.01,1.838,4451.6,4,0
M051,CNC_MILL,2025-01-19,57.75,1.827,4461.3,5,0
M051,CNC_MILL,2025-01-20,51.15,1.858,4479.5,6,0
M051,CNC_MILL,2025-01-21,58.92,2.079,4493.6,7,0
M051,CNC_MILL,2025-01-22,55.4,2.371,4510.9,8,0
M051,CNC_MILL,2025-01-23,56.92,1.533,4521.6,9,0
M051,CNC_MILL,2025-01-24,54.56,2.105,4532.3,10,0
M051,CNC_MILL,2025-01-25,57.73,2.089,4539.7,11,0
M051,CNC_MILL,2025-01-26,54.76,2.47,4547.4,12,0
M051,CNC_MILL,2025-01-27,54.31,2.311,4566.9,13,0
M051,CNC_MILL,2025-01-28,58.33,2.059,4578.4,14,0
M051,CNC_MILL,2025-01-29,57.28,1.679,4591.6,15,0
M051,CNC_MILL,2025-01-30,56.06,1.946,4610.4,16,0
M051,CNC_MILL,2025-01-31,53.1,1.94,4629.2,17,0
M051,CNC_MILL,2025-02-01,54.76,1.401,4642.7,18,0
M051,CNC_MILL,2025-02-02,48.11,2.426,4662.2,19,0
M051,CNC_MILL,2025-02-03,52.32,2.433,4677.6,20,0
M051,CNC_MILL,2025-02-04,58.6,2.181,4685.2,21,0
M051,CNC_MILL,2025-02-05,54.65,2.117,4695.4,22,0
M051,CNC_MILL,2025-02-06,56.8,1.808,4712.6,23,0
M051,CNC_MILL,2025-02-07,60.5,2.428,4724.4,24,0
M051,CNC_MILL,2025-02-08,52.21,2.629,4734.7,25,0
M051,CNC_MILL,2025-02-09,57.36,1.79,4750.6,26,0
M051,CNC_MILL,2025-02-10,50.99,2.134,4756.8,27,0
M051,CNC_MILL,2025-02-11,54.29,1.78,4775.7,28,0
M051,CNC_MILL,2025-02-12,51.21,2.311,4782.8,29,0
M051,CNC_MILL,2025-02-13,52.26,2.332,4796.3,0,0
M051,CNC_MILL,2025-02-14,56.42,2.044,4812.1,1,0
M051,CNC_MILL,2025-02-15,52.76,1.521,4827.8,2,0
M051,CNC_MILL,2025-02-16,53.18,2.242,4845.2,3,0
M051,CNC_MILL,2025-02-17,58.15,2.419,4855.0,4,0
M051,CNC_MILL,2025-02-18,52.35,1.864,4874.8,5,0
M051,CNC_MILL,2025-02-19,52.18,1.819,4894.6,6,0
M051,CNC_MILL,2025-02-20,53.53,2.258,4913.0,7,0
M051,CNC_MILL,2025-02-21,48.75,2.083,4925.0,8,0
M051,CNC_MILL,2025-02-22,53.73,2.026,4936.8,9,0
M051,CNC_MILL,2025-02-23,52.69,2.06,4956.6,10,0
M051,CNC_MILL,2025-02-24,54.01,1.605,4969.5,11,0
M051,CNC_MILL,2025-02-25,53.66,2.147,4980.7,12,0
M051,CNC_MILL,2025-02-26,56.01,2.211,4989.0,13,0
M051,CNC_MILL,2025-02-27,47.49,1.97,4998.0,14,0
M051,CNC_MILL,2025-02-28,54.26,1.712,5004.7,15,0
M051,CNC_MILL,2025-03-01,50.71,2.178,5019.3,16,0
M051,CNC_MILL,2025-03-02,59.99,2.122,5031.6,17,0
M051,CNC_MILL,2025-03-03,52.3,2.039,5051.0,18,0
M051,CNC_MILL,2025-03-04,53.43,1.494,5064.9,19,0
M051,CNC_MILL,2025-03-05,52.08,2.193,5076.4,20,0
M051,CNC_MILL,2025-03-06,56.14,2.475,5095.8,21,0
M051,CNC_MILL,2025-03-07,53.83,2.2,5105.2,22,0
M051,CNC_MILL,2025-03-08,53.84,1.731,5112.0,23,0
M051,CNC_MILL,2025-03-09,56.23,1.549,5128.9,24,0
M051,CNC_MILL,2025-03-10,62.56,2.038,5146.4,25,0
M051,CNC_MILL,2025-03-11,53.86,2.03,5159.1,26,0
M051,CNC_MILL,2025-03-12,54.71,1.844,5177.3,27,0
M051,CNC_MILL,2025-03-13,52.81,2.251,5188.6,28,0
M051,CNC_MILL,2025-03-14,55.78,1.698,5206.5,29,0
M051,CNC_MILL,2025-03-15,56.86,2.215,5216.1,30,0
M051,CNC_MILL,2025-03-16,56.78,2.021,5234.4,0,0
M051,CNC_MILL,2025-03-17,57.28,2.455,5250.7,1,0
M051,CNC_MILL,2025-03-18,56.2,1.891,5264.6,2,0
M051,CNC_MILL,2025-03-19,56.75,1.746,5278.3,3,0
M051,CNC_MILL,2025-03-20,58.22,1.842,5295.2,4,0
M051,CNC_MILL,2025-03-21,53.84,2.204,5302.7,5,0
M051,CNC_MILL,2025-03-22,54.83,2.2,5314.6,6,0
M051,CNC_MILL,2025-03-23,58.65,2.064,5325.8,7,0
M051,CNC_MILL,2025-03-24,52.17,2.055,5336.8,8,0
M051,CNC_MILL,2025-03-25,53.53,2.066,5347.8,9,0
M051,CNC_MILL,2025-03-26,54.74,1.616,5367.1,10,0
M051,CNC_MILL,2025-03-27,59.23,2.438,5380.3,11,0
M051,CNC_MILL,2025-03-28,55.29,1.983,5388.9,12,0
M051,CNC_MILL,2025-03-29,58.82,1.639,5405.5,13,0
M051,CNC_MILL,2025-03-30,52.9,1.792,5413.1,14,0
M051,CNC_MILL,2025-03-31,54.03,1.879,5432.1,15,0
M051,CNC_MILL,2025-04-01,52.23,2.358,5447.2,16,0
M051,CNC_MILL,2025-04-02,54.87,1.654,5464.9,17,0
M051,CNC_MILL,2025-04-03,57.39,1.802,5484.0,18,0
M051,CNC_MILL,2025-04-04,52.6,2.155,5495.2,19,0
M051,CNC_MILL,2025-04-05,52.77,2.622,5509.2,20,0
M051,CNC_MILL,2025-04-06,52.51,1.862,5517.2,21,0
M051,CNC_MILL,2025-04-07,57.29,1.595,5528.3,22,0
M051,CNC_MILL,2025-04-08,57.58,1.5,5543.6,23,0
M051,CNC_MILL,2025-04-09,57.09,1.725,5554.0,24,0
M051,CNC_MILL,2025-04-10,55.04,1.55,5564.6,25,0
M051,CNC_MILL,2025-04-11,46.48,1.669,5581.6,26,0
M051,CNC_MILL,2025-04-12,57.25,1.7,5595.7,27,0
M051,CNC_MILL,2025-04-13,56.94,2.161,5602.0,28,0
M051,CNC_MILL,2025-04-14,54.76,1.853,5621.9,29,0
M051,CNC_MILL,2025-04-15,57.88,2.106,5636.2,30,0
M051,CNC_MILL,2025-04-16,51.7,2.486,5652.1,31,0
M051,CNC_MILL,2025-04-17,54.49,2.045,5659.9,32,0
M051,CNC_MILL,2025-04-18,49.56,2.17,5672.4,33,0
M051,CNC_MILL,2025-04-19,57.59,2.314,5685.3,0,0
M051,CNC_MILL,2025-04-20,55.51,1.965,5693.6,1,0
M051,CNC_MILL,2025-04-21,52.94,2.199,5703.8,2,0
M051,CNC_MILL,2025-04-22,59.64,1.769,5721.2,3,0
M051,CNC_MILL,2025-04-23,54.78,1.801,5733.3,4,0
M051,CNC_MILL,2025-04-24,50.76,1.62,5741.1,5,0
M051,CNC_MILL,2025-04-25,54.82,1.863,5760.8,6,0
M051,CNC_MILL,2025-04-26,56.48,1.837,5778.8,7,0
M051,CNC_MILL,2025-04-27,57.42,2.449,5795.2,8,0
M051,CNC_MILL,2025-04-28,51.69,2.541,5813.4,9,0
M051,CNC_MILL,2025-04-29,57.17,2.141,5825.5,10,0
M051,CNC_MILL,2025-04-30,54.37,1.824,5839.9,11,0
M051,CNC_MILL,2025-05-01,56.36,2.465,5852.7,12,0
M051,CNC_MILL,2025-05-02,61.6,1.883,5869.7,13,0
M051,CNC_MILL,2025-05-03,57.36,1.911,5883.8,14,0
M051,CNC_MILL,2025-05-04,55.6,1.559,5896.8,15,0
M051,CNC_MILL,2025-05-05,57.29,1.894,5912.8,16,0
M051,CNC_MILL,2025-05-06,54.31,1.893,5922.5,17,0
M051,CNC_MILL,2025-05-07,51.53,1.682,5929.4,18,0
M051,CNC_MILL,2025-05-08,55.81,2.323,5940.2,19,0
M051,CNC_MILL,2025-05-09,56.64,1.533,5947.2,20,0
M051,CNC_MILL,2025-05-10,54.39,2.146,5960.8,21,0
M051,CNC_MILL,2025-05-11,58.98,2.194,5973.4,22,0
M051,CNC_MILL,2025-05-12,60.04,1.822,5983.6,23,0
M051,CNC_MILL,2025-05-13,53.0,1.92,5999.9,24,0
M051,CNC_MILL,2025-05-14,58.69,1.612,6019.7,25,0
M051,CNC_MILL,2025-05-15,55.82,2.0,6030.0,26,0
M051,CNC_MILL,2025-05-16,51.61,2.173,6045.9,27,0
M051,CNC_MILL,2025-05-17,57.28,2.0,6054.8,0,0
M051,CNC_MILL,2025-05-18,54.43,1.689,6071.6,1,0
M051,CNC_MILL,2025-05-19,56.79,1.954,6083.0,2,0
M051,CNC_MILL,2025-05-20,50.46,1.853,6097.7,3,0
M051,CNC_MILL,2025-05-21,55.32,2.47,6115.3,4,0
M051,CNC_MILL,2025-05-22,54.49,1.83,6128.3,5,0
M051,CNC_MILL,2025-05-23,54.67,1.805,6147.5,6,0
M051,CNC_MILL,2025-05-24,57.21,2.232,6155.5,7,0
M051,CNC_MILL,2025-05-25,60.02,2.036,6169.3,8,0
M051,CNC_MILL,2025-05-26,59.47,2.145,6178.9,9,0
M051,CNC_MILL,2025-05-27,48.82,2.122,6189.0,10,0
M051,CNC_MILL,2025-05-28,52.21,2.26,6197.3,11,0
M051,CNC_MILL,2025-05-29,52.23,2.021,6211.3,12,0
M051,CNC_MILL,2025-05-30,59.74,2.283,6226.0,13,0
M051,CNC_MILL,2025-05-31,55.47,2.026,6234.2,14,0
M051,CNC_MILL,2025-06-01,55.07,1.794,6245.9,15,0
M051,CNC_MILL,2025-06-02,56.92,1.997,6258.6,16,0
M051,CNC_MILL,2025-06-03,49.47,1.839,6270.7,17,0
M051,CNC_MILL,2025-06-04,57.64,1.934,6287.2,18,0
M051,CNC_MILL,2025-06-05,55.66,1.926,6300.8,19,0
M051,CNC_MILL,2025-06-06,62.4,2.332,6316.9,20,0
M051,CNC_MILL,2025-06-07,57.65,1.758,6332.0,21,0
M051,CNC_MILL,2025-06-08,56.92,1.969,6344.7,22,0
M051,CNC_MILL,2025-06-09,52.08,2.342,6359.9,23,0
M051,CNC_MILL,2025-06-10,55.66,1.54,6370.8,24,0
M051,CNC_MILL,2025-06-11,52.34,1.733,6389.1,25,0
M051,CNC_MILL,2025-06-12,55.3,2.3,6405.1,26,0
M051,CNC_MILL,2025-06-13,52.15,1.859,6422.0,27,0
M051,CNC_MILL,2025-06-14,49.66,2.558,6438.0,28,0
M051,CNC_MILL,2025-06-15,49.08,2.035,6456.4,29,0
M051,CNC_MILL,2025-06-16,56.16,2.145,6473.8,0,0
M051,CNC_MILL,2025-06-17,53.55,2.0,6486.4,1,0
M051,CNC_MILL,2025-06-18,51.56,2.516,6492.9,2,0
M051,CNC_MILL,2025-06-19,53.45,2.019,6502.2,3,0
M051,CNC_MILL,2025-06-20,53.51,1.663,6518.7,4,0
M051,CNC_MILL,2025-06-21,52.48,1.941,6538.0,5,0
M051,CNC_MILL,2025-06-22,56.81,2.02,6556.3,6,0
M051,CNC_MILL,2025-06-23,52.54,2.277,6562.4,7,0
M051,CNC_MILL,2025-06-24,49.4,2.007,6568.4,8,0
M051,CNC_MILL,2025-06-25,55.89,1.495,6575.6,9,0
M051,CNC_MILL,2025-06-26,49.89,1.752,6589.0,10,0
M051,CNC_MILL,2025-06-27,52.66,2.174,6599.7,11,0
M051,CNC_MILL,2025-06-28,51.25,2.262,6607.4,12,0
M051,CNC_MILL,2025-06-29,54.1,1.868,6619.6,13,0
M052,CONVEYOR,2025-01-01,39.85,1.024,834.8,8,0
M052,CONVEYOR,2025-01-02,37.49,1.011,842.0,9,0
M052,CONVEYOR,2025-01-03,37.54,1.206,856.9,10,0
M052,CONVEYOR,2025-01-04,37.21,1.457,872.6,11,0
M052,CONVEYOR,2025-01-05,41.94,1.157,887.6,12,0
M052,CONVEYOR,2025-01-06,42.54,1.304,905.0,13,0
M052,CONVEYOR,2025-01-07,46.71,0.985,922.3,14,0
M052,CONVEYOR,2025-01-08,39.6,1.107,942.0,15,0
M052,CONVEYOR,2025-01-09,39.38,1.491,953.7,16,0
M052,CONVEYOR,2025-01-10,38.7,1.08,971.8,17,0
M052,CONVEYOR,2025-01-11,38.82,1.088,991.5,18,0
M052,CONVEYOR,2025-01-12,41.45,1.128,1001.1,19,0
M052,CONVEYOR,2025-01-13,41.14,1.028,1017.1,20,0
M052,CONVEYOR,2025-01-14,37.65,1.121,1025.0,21,0
M052,CONVEYOR,2025-01-15,39.47,1.369,1035.1,22,0
M052,CONVEYOR,2025-01-16,42.29,1.403,1050.7,23,0
M052,CONVEYOR,2025-01-17,41.81,0.976,1058.6,24,0
M052,CONVEYOR,2025-01-18,39.86,1.342,1065.8,25,0
M052,CONVEYOR,2025-01-19,39.32,0.937,1084.2,26,0
M052,CONVEYOR,2025-01-20,38.58,1.308,1091.7,27,0
M052,CONVEYOR,2025-01-21,41.66,1.124,1107.2,28,0
M052,CONVEYOR,2025-01-22,41.35,0.668,1113.2,29,0
M052,CONVEYOR,2025-01-23,39.87,1.205,1131.7,30,0
M052,CONVEYOR,2025-01-24,41.78,0.947,1145.2,31,0
M052,CONVEYOR,2025-01-25,38.46,1.393,1160.8,32,0
M052,CONVEYOR,2025-01-26,39.76,1.37,1170.3,33,0
M052,CONVEYOR,2025-01-27,39.26,1.224,1179.2,34,0
M052,CONVEYOR,2025-01-28,38.89,1.243,1194.5,35,0
M052,CONVEYOR,2025-01-29,38.04,1.155,1207.1,36,0
M052,CONVEYOR,2025-01-30,37.73,1.339,1215.4,37,0
M052,CONVEYOR,2025-01-31,38.71,1.026,1223.8,0,0
M052,CONVEYOR,2025-02-01,38.99,1.305,1230.1,1,0
M052,CONVEYOR,2025-02-02,41.38,1.257,1250.1,2,0
M052,CONVEYOR,2025-02-03,39.11,1.316,1261.8,3,0
M052,CONVEYOR,2025-02-04,38.76,1.677,1273.2,4,0
M052,CONVEYOR,2025-02-05,40.75,1.114,1281.8,5,0
M052,CONVEYOR,2025-02-06,38.37,1.151,1298.6,6,0
M052,CONVEYOR,2025-02-07,37.96,1.247,1306.9,7,0
M052,CONVEYOR,2025-02-08,36.87,1.199,1324.1,8,0
M052,CONVEYOR,2025-02-09,41.94,1.218,1336.6,9,0
M052,CONVEYOR,2025-02-10,41.64,1.225,1355.0,10,0
M052,CONVEYOR,2025-02-11,39.84,1.013,1364.0,11,0
M052,CONVEYOR,2025-02-12,36.98,1.166,1377.2,12,0
M052,CONVEYOR,2025-02-13,43.49,0.961,1392.9,13,0
M052,CONVEYOR,2025-02-14,37.22,1.105,1403.5,14,0
M052,CONVEYOR,2025-02-15,39.66,0.979,1413.9,15,0
M052,CONVEYOR,2025-02-16,37.24,1.373,1428.4,16,0
M052,CONVEYOR,2025-02-17,40.54,1.534,1445.2,17,0
M052,CONVEYOR,2025-02-18,37.44,1.306,1461.3,18,0
M052,CONVEYOR,2025-02-19,40.5,1.444,1467.5,19,0
M052,CONVEYOR,2025-02-20,43.07,1.236,1477.1,20,0
M052,CONVEYOR,2025-02-21,36.22,1.535,1496.7,21,0
M052,CONVEYOR,2025-02-22,41.31,1.133,1513.3,22,0
M052,CONVEYOR,2025-02-23,41.52,1.018,1527.5,23,0
M052,CONVEYOR,2025-02-24,42.98,0.908,1538.0,24,0
M052,CONVEYOR,2025-02-25,38.15,0.873,1545.3,25,0
M052,CONVEYOR,2025-02-26,40.91,1.214,1558.1,26,0
M052,CONVEYOR,2025-02-27,38.26,1.254,1565.3,27,0
M052,CONVEYOR,2025-02-28,37.99,1.289,1574.9,28,0
M052,CONVEYOR,2025-03-01,41.57,1.018,1584.7,29,0
M052,CONVEYOR,2025-03-02,42.58,1.323,1603.0,30,0
M052,CONVEYOR,2025-03-03,35.61,1.246,1617.1,31,0
M052,CONVEYOR,2025-03-04,40.81,1.142,1630.5,0,0
M052,CONVEYOR,2025-03-05,39.09,1.217,1642.1,1,0
M052,CONVEYOR,2025-03-06,40.27,1.037,1655.3,2,0
M052,CONVEYOR,2025-03-07,38.86,1.214,1667.0,3,0
M052,CONVEYOR,2025-03-08,39.04,1.093,1682.5,4,0
M052,CONVEYOR,2025-03-09,39.02,1.304,1696.0,5,0
M052,CONVEYOR,2025-03-10,41.51,0.911,1712.4,6,0
M052,CONVEYOR,2025-03-11,42.09,1.17,1726.5,7,0
M052,CONVEYOR,2025-03-12,40.86,0.842,1737.9,8,0
M052,CONVEYOR,2025-03-13,38.52,0.989,1750.1,9,0
M052,CONVEYOR,2025-03-14,41.83,1.251,1764.4,10,0
M052,CONVEYOR,2025-03-15,36.73,1.02,1776.3,11,0
M052,CONVEYOR,2025-03-16,43.01,1.337,1785.7,12,0
M052,CONVEYOR,2025-03-17,42.23,1.188,1796.7,13,0
M052,CONVEYOR,2025-03-18,42.02,1.281,1802.9,14,0
M052,CONVEYOR,2025-03-19,39.52,1.262,1813.4,15,0
M052,CONVEYOR,2025-03-20,41.18,0.914,1819.9,16,0
M052,CONVEYOR,2025-03-21,41.59,0.971,1837.2,17,0
M052,CONVEYOR,2025-03-22,41.03,1.426,1851.3,18,0
M052,CONVEYOR,2025-03-23,40.21,1.219,1859.8,19,0
M052,CONVEYOR,2025-03-24,39.18,1.283,1867.7,20,0
M052,CONVEYOR,2025-03-25,38.42,1.234,1885.1,21,0
M052,CONVEYOR,2025-03-26,39.31,1.229,1892.1,22,0
M052,CONVEYOR,2025-03-27,41.17,1.349,1906.6,23,0
M052,CONVEYOR,2025-03-28,39.97,1.236,1919.8,24,0
M052,CONVEYOR,2025-03-29,38.42,0.793,1934.1,25,0
M052,CONVEYOR,2025-03-30,39.16,1.264,1946.0,26,0
M052,CONVEYOR,2025-03-31,38.72,1.182,1960.8,27,0
M052,CONVEYOR,2025-04-01,41.05,1.15,1969.9,28,0
M052,CONVEYOR,2025-04-02,37.06,1.179,1985.2,29,0
M052,CONVEYOR,2025-04-03,39.42,1.069,2000.1,0,0
M052,CONVEYOR,2025-04-04,35.26,1.082,2007.0,1,0
M052,CONVEYOR,2025-04-05,40.95,1.347,2025.7,2,0
M052,CONVEYOR,2025-04-06,40.56,0.823,2040.5,3,0
M052,CONVEYOR,2025-04-07,44.85,1.444,2054.3,4,0
M052,CONVEYOR,2025-04-08,35.01,1.444,2068.7,5,0
M052,CONVEYOR,2025-04-09,42.02,0.993,2080.8,6,0
M052,CONVEYOR,2025-04-10,37.47,0.901,2097.6,7,0
M052,CONVEYOR,2025-04-11,38.44,1.418,2114.9,8,0
M052,CONVEYOR,2025-04-12,39.37,0.996,2129.7,9,0
M052,CONVEYOR,2025-04-13,40.31,1.199,2140.6,10,0
M052,CONVEYOR,2025-04-14,36.78,1.249,2157.8,11,0
M052,CONVEYOR,2025-04-15,41.05,1.277,2167.3,12,0
M052,CONVEYOR,2025-04-16,40.07,1.421,2176.3,13,0
M052,CONVEYOR,2025-04-17,40.2,1.078,2195.7,14,0
M052,CONVEYOR,2025-04-18,37.62,1.454,2211.0,15,0
M052,CONVEYOR,2025-04-19,37.75,1.048,2226.0,16,0
M052,CONVEYOR,2025-04-20,41.29,1.186,2235.5,17,0
M052,CONVEYOR,2025-04-21,38.45,1.139,2246.6,18,0
M052,CONVEYOR,2025-04-22,40.1,1.47,2261.6,19,0
M052,CONVEYOR,2025-04-23,39.3,1.357,2272.5,20,0
M052,CONVEYOR,2025-04-24,39.74,1.091,2290.2,21,0
M052,CONVEYOR,2025-04-25,39.65,1.255,2307.5,22,0
M052,CONVEYOR,2025-04-26,41.34,1.164,2314.3,23,0
M052,CONVEYOR,2025-04-27,42.52,1.191,2329.2,24,0
M052,CONVEYOR,2025-04-28,39.52,1.373,2347.0,25,0
M052,CONVEYOR,2025-04-29,40.29,1.018,2358.7,26,0
M052,CONVEYOR,2025-04-30,39.03,1.445,2367.0,27,0
M052,CONVEYOR,2025-05-01,37.37,0.993,2382.0,28,0
M052,CONVEYOR,2025-05-02,40.18,1.229,2395.6,29,0
M052,CONVEYOR,2025-05-03,40.76,1.38,2403.8,30,0
M052,CONVEYOR,2025-05-04,38.15,1.691,2416.7,31,0
M052,CONVEYOR,2025-05-05,37.91,0.955,2422.8,32,0
M052,CONVEYOR,2025-05-06,38.72,1.046,2438.1,33,0
M052,CONVEYOR,2025-05-07,39.42,1.363,2450.9,34,0
M052,CONVEYOR,2025-05-08,43.97,1.107,2466.7,0,0
M052,CONVEYOR,2025-05-09,39.57,1.174,2484.7,1,0
M052,CONVEYOR,2025-05-10,43.78,1.063,2504.3,2,0
M052,CONVEYOR,2025-05-11,36.27,1.309,2512.1,3,0
M052,CONVEYOR,2025-05-12,41.72,1.258,2526.9,4,0
M052,CONVEYOR,2025-05-13,37.83,1.216,2544.3,5,0
M052,CONVEYOR,2025-05-14,43.14,0.793,2552.4,6,0
M052,CONVEYOR,2025-05-15,39.96,1.13,2558.4,7,0
M052,CONVEYOR,2025-05-16,38.09,1.232,2575.8,8,0
M052,CONVEYOR,2025-05-17,41.23,1.048,2583.6,9,0
M052,CONVEYOR,2025-05-18,42.16,1.103,2590.6,10,0
M052,CONVEYOR,2025-05-19,41.45,1.118,2606.7,11,0
M052,CONVEYOR,2025-05-20,41.28,1.536,2614.2,12,0
M052,CONVEYOR,2025-05-21,37.78,1.426,2630.5,13,0
M052,CONVEYOR,2025-05-22,35.55,1.296,2647.6,14,0
M052,CONVEYOR,2025-05-23,38.32,1.323,2665.3,15,0
M052,CONVEYOR,2025-05-24,41.23,0.972,2684.2,16,0
M052,CONVEYOR,2025-05-25,42.1,1.358,2702.7,17,0
M052,CONVEYOR,2025-05-26,35.94,1.373,2715.4,18,0
M052,CONVEYOR,2025-05-27,40.3,1.23,2729.8,19,0
M052,CONVEYOR,2025-05-28,40.93,1.641,2740.6,20,0
M052,CONVEYOR,2025-05-29,42.91,1.538,2751.3,21,0
M052,CONVEYOR,2025-05-30,39.64,1.482,2767.5,22,0
M052,CONVEYOR,2025-05-31,39.71,1.386,2783.2,23,0
M052,CONVEYOR,2025-06-01,38.87,1.376,2795.1,24,0
M052,CONVEYOR,2025-06-02,40.69,1.576,2806.3,25,0
M052,CONVEYOR,2025-06-03,44.13,1.029,2821.2,26,0
M052,CONVEYOR,2025-06-04,37.75,0.865,2838.2,27,0
M052,CONVEYOR,2025-06-05,40.56,0.909,2854.7,28,0
M052,CONVEYOR,2025-06-06,39.08,1.12,2871.0,29,0
M052,CONVEYOR,2025-06-07,36.87,1.429,2878.0,30,0
M052,CONVEYOR,2025-06-08,39.42,1.216,2892.3,31,0
M052,CONVEYOR,2025-06-09,38.82,1.426,2900.2,32,0
M052,CONVEYOR,2025-06-10,42.11,1.357,2907.9,33,0
M052,CONVEYOR,2025-06-11,37.8,1.144,2926.6,0,0
M052,CONVEYOR,2025-06-12,38.29,0.871,2934.0,1,0
M052,CONVEYOR,2025-06-13,39.24,0.944,2945.3,2,0
M052,CONVEYOR,2025-06-14,36.87,1.273,2960.2,3,0
M052,CONVEYOR,2025-06-15,39.31,1.115,2970.1,4,0
M052,CONVEYOR,2025-06-16,44.61,0.984,2983.5,5,0
M052,CONVEYOR,2025-06-17,40.77,1.349,2995.5,6,0
M052,CONVEYOR,2025-06-18,42.72,1.136,3006.1,7,0
M052,CONVEYOR,2025-06-19,37.2,1.281,3023.9,8,0
M052,CONVEYOR,2025-06-20,40.47,1.237,3040.5,9,0
M052,CONVEYOR,2025-06-21,41.06,1.17,3055.8,10,0
M052,CONVEYOR,2025-06-22,40.2,1.369,3067.0,11,0
M052,CONVEYOR,2025-06-23,39.34,1.43,3083.7,12,0
M052,CONVEYOR,2025-06-24,39.76,1.109,3101.0,13,0
M052,CONVEYOR,2025-06-25,40.32,1.107,3108.7,14,0
M052,CONVEYOR,2025-06-26,38.08,1.117,3124.0,15,0
M052,CONVEYOR,2025-06-27,34.84,1.16,3138.6,16,0
M052,CONVEYOR,2025-06-28,38.1,1.114,3150.7,17,0
M052,CONVEYOR,2025-06-29,39.54,1.607,3158.6,18,0
M053,PRESS,2025-01-01,67.02,3.389,3980.1,6,0
M053,PRESS,2025-01-02,63.63,3.043,3992.9,7,0
M053,PRESS,2025-01-03,61.79,2.205,4002.9,8,0
M053,PRESS,2025-01-04,63.04,2.738,4018.8,9,0
M053,PRESS,2025-01-05,68.48,2.676,4029.6,10,0
M053,PRESS,2025-01-06,64.01,2.196,4048.3,11,0
M053,PRESS,2025-01-07,58.04,2.753,4056.1,12,0
M053,PRESS,2025-01-08,64.86,3.573,4075.0,13,0
M053,PRESS,2025-01-09,62.95,3.186,4089.6,14,0
M053,PRESS,2025-01-10,62.13,3.033,4098.0,15,0
M053,PRESS,2025-01-11,59.81,2.491,4115.6,16,0
M053,PRESS,2025-01-12,69.03,2.832,4132.7,17,0
M053,PRESS,2025-01-13,60.74,2.614,4152.3,18,0
M053,PRESS,2025-01-14,67.43,2.798,4166.1,19,0
M053,PRESS,2025-01-15,63.39,2.923,4177.8,20,0
M053,PRESS,2025-01-16,64.66,2.982,4191.5,21,0
M053,PRESS,2025-01-17,65.47,2.707,4201.1,22,0
M053,PRESS,2025-01-18,65.52,3.055,4217.2,23,0
M053,PRESS,2025-01-19,67.45,2.853,4234.0,24,0
M053,PRESS,2025-01-20,60.17,2.3,4243.6,25,0
M053,PRESS,2025-01-21,62.93,3.091,4255.3,26,0
M053,PRESS,2025-01-22,65.64,2.735,4272.3,27,0
M053,PRESS,2025-01-23,58.2,2.904,4279.3,28,0
M053,PRESS,2025-01-24,72.98,3.063,4286.5,29,0
M053,PRESS,2025-01-25,63.75,2.199,4301.9,30,0
M053,PRESS,2025-01-26,65.61,3.002,4312.4,0,0
M053,PRESS,2025-01-27,65.2,3.408,4324.1,1,0
M053,PRESS,2025-01-28,60.01,2.642,4332.9,2,0
M053,PRESS,2025-01-29,71.9,3.317,4342.4,3,0
M053,PRESS,2025-01-30,69.41,2.846,4349.2,4,0
